QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
31121205.00004,2,1,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00004,3,1,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00004,4,1,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00004,5,4,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00004,6,2,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00004,7,2,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00004,8,3,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00004,9,5,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00004,10-certain to vote,69,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00004,Total certain,69,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00004,Total not certain,31,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00004,Skipped,*,"Thinking about how you feel today, how likely if at all, are you to vote in the 2024 Presidential elections in November using a 1-10 scale where 10 means certain to vote and 1 means you definitely will not vote?",* = Less than .5 percent.  Adds to more than 100% due to multiple responses.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00005,Harris,42,"If you do vote in the 2024 presidential election in November, and these are the candidates, how would you vote?...Kamala Harris, Donald Trump, Robert F. Kennedy, Jr., other candidates, wouldn't vote",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00005,Trump,40,"If you do vote in the 2024 presidential election in November, and these are the candidates, how would you vote?...Kamala Harris, Donald Trump, Robert F. Kennedy, Jr., other candidates, wouldn't vote",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00005,"Kennedy, Jr.",5,"If you do vote in the 2024 presidential election in November, and these are the candidates, how would you vote?...Kamala Harris, Donald Trump, Robert F. Kennedy, Jr., other candidates, wouldn't vote",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00005,Other candidate,2,"If you do vote in the 2024 presidential election in November, and these are the candidates, how would you vote?...Kamala Harris, Donald Trump, Robert F. Kennedy, Jr., other candidates, wouldn't vote",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00005,Wouldn't vote,2,"If you do vote in the 2024 presidential election in November, and these are the candidates, how would you vote?...Kamala Harris, Donald Trump, Robert F. Kennedy, Jr., other candidates, wouldn't vote",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00005,Don't know,9,"If you do vote in the 2024 presidential election in November, and these are the candidates, how would you vote?...Kamala Harris, Donald Trump, Robert F. Kennedy, Jr., other candidates, wouldn't vote",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00005,Skipped,*,"If you do vote in the 2024 presidential election in November, and these are the candidates, how would you vote?...Kamala Harris, Donald Trump, Robert F. Kennedy, Jr., other candidates, wouldn't vote",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00006,Harris,50,"(If you do vote in the 2024 presidential election in November, and these are the candidates how would you vote?) (If Kennedy/Other/Wouldn't vote/Don't know, ask:) If you had to choose between the following, how would you vote?...Donald Trump, Kamala Harris",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00006,Trump,48,"(If you do vote in the 2024 presidential election in November, and these are the candidates how would you vote?) (If Kennedy/Other/Wouldn't vote/Don't know, ask:) If you had to choose between the following, how would you vote?...Donald Trump, Kamala Harris",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00006,"Kennedy, Jr.",1,"(If you do vote in the 2024 presidential election in November, and these are the candidates how would you vote?) (If Kennedy/Other/Wouldn't vote/Don't know, ask:) If you had to choose between the following, how would you vote?...Donald Trump, Kamala Harris",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00006,Other candidate,1,"(If you do vote in the 2024 presidential election in November, and these are the candidates how would you vote?) (If Kennedy/Other/Wouldn't vote/Don't know, ask:) If you had to choose between the following, how would you vote?...Donald Trump, Kamala Harris",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00006,Don't know/Not vote/Skipped,1,"(If you do vote in the 2024 presidential election in November, and these are the candidates how would you vote?) (If Kennedy/Other/Wouldn't vote/Don't know, ask:) If you had to choose between the following, how would you vote?...Donald Trump, Kamala Harris",* = Less than .5 percent.,Registered voters (83%),08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00007,Democratic candidate,42,"If the election for Congress were held today, would you vote for the Democratic candidate or the Republican candidate for the United States House of Representatives in your district?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00007,Republican candidate,41,"If the election for Congress were held today, would you vote for the Democratic candidate or the Republican candidate for the United States House of Representatives in your district?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00007,Some other candidate,1,"If the election for Congress were held today, would you vote for the Democratic candidate or the Republican candidate for the United States House of Representatives in your district?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00007,I wouldn't vote,3,"If the election for Congress were held today, would you vote for the Democratic candidate or the Republican candidate for the United States House of Representatives in your district?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00007,Don't know,12,"If the election for Congress were held today, would you vote for the Democratic candidate or the Republican candidate for the United States House of Representatives in your district?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00008,Strongly approve,15,"Overall, do you approve or disapprove of the way Joe Biden is handling his job as president?...Strongly approve, somewhat approve, somewhat disapprove, strongly disapprove...If you had to choose, do you lean more towards approve or disapprove?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00008,Somewhat approve,23,"Overall, do you approve or disapprove of the way Joe Biden is handling his job as president?...Strongly approve, somewhat approve, somewhat disapprove, strongly disapprove...If you had to choose, do you lean more towards approve or disapprove?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00008,Lean approve,1,"Overall, do you approve or disapprove of the way Joe Biden is handling his job as president?...Strongly approve, somewhat approve, somewhat disapprove, strongly disapprove...If you had to choose, do you lean more towards approve or disapprove?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00008,Not sure skipped,7,"Overall, do you approve or disapprove of the way Joe Biden is handling his job as president?...Strongly approve, somewhat approve, somewhat disapprove, strongly disapprove...If you had to choose, do you lean more towards approve or disapprove?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00008,Lean disapprove,1,"Overall, do you approve or disapprove of the way Joe Biden is handling his job as president?...Strongly approve, somewhat approve, somewhat disapprove, strongly disapprove...If you had to choose, do you lean more towards approve or disapprove?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00008,Somewhat disapprove,12,"Overall, do you approve or disapprove of the way Joe Biden is handling his job as president?...Strongly approve, somewhat approve, somewhat disapprove, strongly disapprove...If you had to choose, do you lean more towards approve or disapprove?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00008,Strongly disapprove,42,"Overall, do you approve or disapprove of the way Joe Biden is handling his job as president?...Strongly approve, somewhat approve, somewhat disapprove, strongly disapprove...If you had to choose, do you lean more towards approve or disapprove?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00011,Harris,35,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Political extremism or threats to democracy ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00011,Trump,35,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Political extremism or threats to democracy ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00011,Other,3,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Political extremism or threats to democracy ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00011,None,11,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Political extremism or threats to democracy ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00011,Don't know,15,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Political extremism or threats to democracy ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00011,Skipped,1,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Political extremism or threats to democracy ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00009,Harris,39,"In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none...Healthcare ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00009,Trump,30,"In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none...Healthcare ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00009,Other,2,"In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none...Healthcare ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00009,None,9,"In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none...Healthcare ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00009,Don't know,19,"In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none...Healthcare ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00009,Skipped,1,"In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none...Healthcare ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00010,Harris,31,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Immigration",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00010,Trump,45,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Immigration",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00010,Other,2,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Immigration",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00010,None,8,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Immigration",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00010,Don't know,13,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Immigration",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00010,Skipped,1,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Immigration",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00012,Harris,35,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Economy, unemployment, and jobs",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00012,Trump,42,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Economy, unemployment, and jobs",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00012,Other,2,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Economy, unemployment, and jobs",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00012,None,7,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Economy, unemployment, and jobs",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00012,Don't know,13,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Economy, unemployment, and jobs",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00012,Skipped,1,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Economy, unemployment, and jobs",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00013,Harris,33,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...War, foreign conflicts, or terrorism",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00013,Trump,42,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...War, foreign conflicts, or terrorism",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00013,Other,2,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...War, foreign conflicts, or terrorism",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00013,None,7,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...War, foreign conflicts, or terrorism",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00013,Don't know,15,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...War, foreign conflicts, or terrorism",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00013,Skipped,1,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...War, foreign conflicts, or terrorism",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
